"textName","TTR","Guiraud","nTokens","nTypes","nLemmas","meanWordLength","MSTTR10","MSTTR30","MSTTR50","HDD42","HDD31","HDD20","MTLD83","MTLD72","MTLD61","MTLD50","MTLD83MA","MTLD72MA","MTLD61MA","MTLD50MA","MATTR100","MATTR65","MATTR30","MATTR10","lexWordNumber","lexWordRatio","ornWordNumber","conjunctionNumber","conjunctionRatio","fullStops","nAdvTokens","nAdjTokens","nVerbTokens","nNounTokens","nAdvTypes","nAdjTypes","nVerbTypes","nNounTypes","nAdvLemmas","nAdjLemmas","nVerbLemmas","nNounLemmas","nConjunctionLemmas","YulesKLemma","YulesK"
"AB_PLD_1_arg_D_C_1.txt",0.86957,4.17029,23,20,21,4.30434782608696,0.95,NA,NA,20,20,17.7470355731225,14.0552869455539,49.3733333333333,68.77,88.1666666666667,NA,NA,NA,NA,NA,NA,NA,0.971428571428571,13,0.565217391304348,4,3,0.130434782608696,1,2,2,7,2,2,2,6,2,2,2,6,2,2,75.6143667296786,75.6143667296786
"AB_PLD_1_arg_D_C_2.txt",0.8,4.73286,35,28,26,4.34285714285714,0.9,0.766666666666667,NA,28,25.5294117647059,17.7647058823529,17.5,49,68.25,87.5,14.8823529411765,NA,NA,NA,NA,NA,0.766666666666667,0.907692307692308,19,0.542857142857143,8,5,0.142857142857143,1,4,4,6,5,3,4,5,4,3,4,5,4,3,195.918367346939,114.285714285714
"AB_PLD_1_arg_D_C_3.txt",0.8,4.73286,35,28,27,4.51428571428571,0.966666666666667,0.766666666666667,NA,28,25.3399541634836,17.4744079449962,35,49,68.25,87.5,17.5294117647059,NA,NA,NA,NA,NA,0.766666666666667,0.946153846153846,20,0.571428571428571,6,2,0.0571428571428571,3,3,3,7,7,3,3,6,5,3,2,6,5,2,179.591836734694,81.6326530612245
"AB_PLD_1_narr_D_C_1.txt",0.74286,4.3948,35,26,26,4.2,0.9,0.7,NA,26,23.5691367456073,16.3918190443333,22.5124460670428,35,53.0833333333333,68.0555555555556,17.5833333333333,18.4375,NA,NA,NA,NA,0.727777777777778,0.869230769230769,20,0.571428571428571,4,6,0.171428571428571,2,4,0,11,5,4,0,8,5,4,0,8,5,2,261.224489795918,228.571428571429
"AB_PLD_1_narr_D_C_2.txt",0.88889,4.6188,27,24,23,4.14814814814815,1,NA,NA,24,24,18.3760683760684,32.6561264822134,68.04,94.77,121.5,NA,NA,NA,NA,NA,NA,NA,0.95,14,0.518518518518518,2,2,0.0740740740740741,2,1,1,7,5,1,1,7,5,1,1,4,5,1,219.478737997257,54.8696844993141
"AB_PLD_1_narr_D_C_3.txt",0.75676,4.60317,37,28,26,4.24324324324324,0.933333333333333,0.833333333333333,NA,28,24.476833976834,17.1552981552982,27.0537634408602,42.5911111111111,59.3233333333333,76.0555555555556,14.25,NA,NA,NA,NA,NA,0.8125,0.925,21,0.567567567567568,6,2,0.0540540540540541,2,3,3,11,4,3,2,10,3,3,2,5,3,2,306.793279766253,131.482834185537
"AB_PLD_2_arg_D_C_1.txt",0.62069,3.34252,29,18,18,4.89655172413793,0.9,NA,NA,18,18,14.384236453202,14.5,29,29,38.2272727272727,14,17.6666666666667,23,NA,NA,NA,NA,0.925,17,0.586206896551724,3,3,0.103448275862069,3,1,2,8,6,1,2,4,4,1,2,4,4,2,332.936979785969,285.374554102259
"AB_PLD_2_arg_D_C_2.txt",0.71429,5.34522,56,40,39,4.33928571428571,0.96,0.766666666666667,0.68,32.4391938250429,25.5463666312723,17.6426529445397,28,44.6178861788618,76.44,98,23.9130434782609,30,NA,NA,NA,NA,0.806172839506173,0.95531914893617,29,0.517857142857143,9,3,0.0535714285714286,4,3,6,10,10,3,5,7,8,3,4,6,8,3,184.948979591837,102.040816326531
"AB_PLD_2_arg_D_C_3.txt",0.78723,5.397,47,37,33,4.63829787234043,1,0.8,NA,33.9466543324083,26.54548257786,18.1369102682701,47,61.852,86.151,110.45,21.5882352941176,NA,NA,NA,NA,NA,0.818518518518519,0.994736842105263,25,0.531914893617021,9,4,0.0851063829787234,4,6,3,10,6,5,2,9,6,5,2,8,6,2,199.185151652331,72.4309642372114
"AB_PLD_2_narr_D_C_1.txt",0.76923,4.80384,39,30,29,4.71794871794872,0.933333333333333,0.766666666666667,NA,30,24.7522096995781,17.00198000198,19.5,34.6243902439024,65.91,84.5,17.1428571428571,14,NA,NA,NA,NA,0.796666666666667,0.913333333333333,21,0.538461538461538,6,1,0.0256410256410256,4,5,1,8,7,5,1,6,6,5,1,6,6,1,236.686390532544,131.492439184747
"AB_PLD_2_narr_D_C_2.txt",0.73585,5.35706,53,39,38,4.49056603773585,0.98,0.866666666666667,0.76,32.6865277896354,25.6323657474601,17.6556987962093,27.601750547046,54.5436893203883,78.2507142857143,100.321428571429,19.2758620689655,34.0434782608696,NA,NA,NA,NA,0.770833333333333,0.961363636363636,27,0.509433962264151,7,2,0.0377358490566038,6,4,3,11,9,4,3,8,9,4,3,6,9,1,192.239231043076,135.279458882164
"AB_PLD_2_narr_D_C_3.txt",0.68182,5.53912,66,45,42,4.62121212121212,0.916666666666667,0.8,0.72,32.0510489510489,25.1886290792541,17.4304445554446,22.7502304147465,44.1167108753316,80.8971428571428,103.714285714286,22.74,44.3076923076923,NA,NA,NA,0.684615384615385,0.827927927927928,0.945614035087719,35,0.53030303030303,9,5,0.0757575757575758,9,3,6,15,11,3,6,8,8,3,6,6,8,5,275.482093663912,105.601469237833
"AB_PLD_3_arg_D_C_1.txt",0.875,4.28661,24,21,21,4.625,1,NA,NA,21,21,17.9347826086957,32.64,53.76,74.88,96,NA,NA,NA,NA,NA,NA,NA,0.96,14,0.583333333333333,5,1,0.0416666666666667,4,2,3,5,4,2,3,5,4,2,2,5,4,1,138.888888888889,34.7222222222222
"AB_PLD_3_arg_D_C_2.txt",0.69048,4.4748,42,29,29,4.04761904761905,0.875,0.733333333333333,NA,29,23.3469355847405,16.5804073974806,28.9871794871795,42,52.92,67.8461538461538,15.5882352941176,20.9,NA,NA,NA,NA,0.733333333333333,0.912121212121212,22,0.523809523809524,6,3,0.0714285714285714,5,5,1,11,5,4,1,9,4,3,1,7,4,3,226.757369614512,136.054421768707
"AB_PLD_3_arg_D_C_3.txt",0.85714,5.07093,35,30,28,4.45714285714286,0.933333333333333,0.833333333333333,NA,30,26.7993697478992,17.9044117647059,35,68.6,95.55,122.5,16.75,NA,NA,NA,NA,NA,0.833333333333333,0.911538461538462,22,0.628571428571429,11,1,0.0285714285714286,4,3,8,8,3,3,8,6,3,3,7,5,3,1,195.918367346939,81.6326530612245
"AB_PLD_3_narr_D_C_2.txt",0.59701,4.88678,67,40,40,4.22388059701493,0.916666666666667,0.733333333333333,0.64,28.878052917232,23.0781103225133,16.3568778857958,21.8938215102975,39.1131816098977,67,83.1296296296296,17.6764705882353,27.4782608695652,48.6666666666667,NA,NA,0.61025641025641,0.741228070175439,0.956896551724138,37,0.552238805970149,7,2,0.0298507462686567,10,3,4,19,11,3,3,9,10,3,3,6,10,1,329.694809534417,191.57941635108
"AB_PLD_3_narr_D_C_3.txt",0.70588,5.82086,68,48,46,4.88235294117647,0.9,0.816666666666667,0.7,32.5038260161157,25.2068423373159,17.2749913996055,21.2383561643836,46.5336048879837,90.168,115.6,16.3125,20,NA,NA,NA,0.703846153846154,0.78974358974359,0.896610169491525,40,0.588235294117647,4,4,0.0588235294117647,9,2,2,17,19,2,2,13,14,1,2,10,14,2,281.141868512111,121.107266435986
"AB_PLD_4_arg_D_C_1.txt",0.66667,4.89898,54,36,34,4.48148148148148,0.88,0.7,0.7,30.4755684567005,24.4323093049508,17.1759931193893,18,22.9090909090909,63.18,81,17.6206896551724,25.5263157894737,NA,NA,NA,NA,0.762666666666667,0.92,30,0.555555555555556,13,3,0.0555555555555556,5,9,4,10,7,7,4,7,5,7,3,7,5,1,192.043895747599,144.0329218107
"AB_PLD_5_arg_D_C_1.txt",0.90909,4.26401,22,20,20,4.45454545454545,0.9,NA,NA,20,20,18.2727272727273,41.14,67.76,94.38,121,NA,NA,NA,NA,NA,NA,NA,0.930769230769231,13,0.590909090909091,5,1,0.0454545454545455,3,2,3,5,3,2,3,5,3,2,2,5,3,1,165.289256198347,41.3223140495868
"AB_PLD_5_arg_D_C_2.txt",0.86207,4.64238,29,25,24,4.3448275862069,0.95,NA,NA,25,25,17.9720853858785,32.020156774916,58.87,81.9975,105.125,NA,NA,NA,NA,NA,NA,NA,0.92,17,0.586206896551724,6,3,0.103448275862069,2,1,5,4,7,1,4,4,7,1,3,4,7,2,190.249702734839,118.906064209275
"AB_PLD_5_arg_D_C_3.txt",0.83333,4.56435,30,25,25,4.6,0.933333333333333,0.833333333333333,NA,25,25,17.6600985221675,25.0819672131148,50.4,70.2,90,24.3333333333333,NA,NA,NA,NA,NA,NA,0.9,18,0.6,6,3,0.1,3,1,5,7,5,1,4,7,5,1,3,6,5,2,222.222222222222,111.111111111111
"AB_PLD_5_narr_D_C_1.txt",0.7,3.83406,30,21,21,5,0.9,0.7,NA,21,21,14.9610121679087,15,30,39,50,11.9375,19.2,NA,NA,NA,NA,NA,0.880952380952381,18,0.6,1,0,0,4,1,0,12,5,1,0,7,5,1,0,7,5,0,422.222222222222,333.333333333333
"AB_PLD_5_narr_D_C_2.txt",0.56522,3.83349,46,26,24,4.1304347826087,0.85,0.7,NA,24.66585776879,20.4864341085271,15.163015391529,11.5,21.546468401487,37.0852713178295,52.9,16.2222222222222,20.1538461538462,32.3888888888889,NA,NA,NA,0.650980392156863,0.910810810810811,25,0.543478260869565,8,4,0.0869565217391304,5,4,4,10,7,1,2,7,6,1,2,5,6,1,425.330812854442,264.650283553875
"AB_PLD_5_narr_D_C_3.txt",0.70455,4.67343,44,31,28,4.13636363636364,0.95,0.733333333333333,NA,29.9492600422833,23.7601546213288,16.6863964169693,24.5245901639344,39.3191489361702,58.08,74.4615384615385,18.4545454545455,30.6666666666667,NA,NA,NA,NA,0.824444444444444,0.957142857142857,27,0.613636363636364,12,3,0.0681818181818182,3,9,3,12,3,7,2,8,3,7,2,7,3,2,320.247933884298,175.619834710744
"AB_PLD_6_arg_D_C_1.txt",0.55556,2.88675,27,15,15,4.7037037037037,0.7,NA,NA,15,15,12.5190883190883,13.5,13.5,20.4466019417476,30.375,10.25,12.2222222222222,14.25,NA,NA,NA,NA,0.727777777777778,15,0.555555555555556,3,3,0.111111111111111,2,0,3,7,5,0,3,6,3,0,3,4,3,1,603.566529492455,466.39231824417
"AB_PLD_6_arg_D_C_2.txt",0.71429,3.77964,28,20,20,4.46428571428571,0.9,NA,NA,20,20,15.4715506715507,16.8141295206056,28,38.22,49,13.5833333333333,18,NA,NA,NA,NA,NA,0.915789473684211,14,0.5,2,4,0.142857142857143,6,1,1,6,6,1,1,6,3,1,1,6,3,3,306.122448979592,204.081632653061
"AB_PLD_6_narr_D_C_1.txt",0.86667,3.35659,15,13,13,4.53333333333333,0.9,NA,NA,13,13,13,12.6446280991736,31.5,43.875,56.25,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,9,0.6,2,0,0,2,1,1,3,4,1,1,2,3,1,1,2,3,0,177.777777777778,177.777777777778
"AB_PLD_6_narr_D_C_2.txt",0.61538,3.84308,39,24,25,4.05128205128205,0.9,0.7,NA,24,20.4179158916001,14.8710028710029,11.1428571428571,13.7574803149606,31.8044280442804,50.7,13.7777777777778,16.5652173913043,22.6363636363636,NA,NA,NA,0.636666666666667,0.816666666666667,24,0.615384615384615,8,2,0.0512820512820513,8,3,5,12,4,2,4,7,4,1,4,5,4,2,420.77580539119,249.835634451019
"AB_PLD_7_arg_D_C_1.txt",0.78261,3.75326,23,18,17,4.56521739130435,0.8,NA,NA,18,18,16.13777526821,18.7564575645756,25.8951048951049,41.262,52.9,14.25,NA,NA,NA,NA,NA,NA,0.857142857142857,12,0.521739130434783,6,3,0.130434782608696,1,1,5,4,2,1,5,3,2,1,4,3,2,2,302.457466918715,226.843100189036
"AB_PLD_7_arg_D_C_2.txt",0.72727,3.41121,22,16,15,4.27272727272727,0.85,NA,NA,16,16,14.9004329004329,17.3586497890295,22,31.46,40.3333333333333,13.4285714285714,20,NA,NA,NA,NA,NA,0.884615384615385,10,0.454545454545455,3,4,0.181818181818182,2,0,3,4,3,0,3,4,2,0,3,4,2,2,413.223140495868,247.933884297521
"AB_PLD_7_narr_D_C_1.txt",0.95238,4.36436,21,20,20,5.14285714285714,1,NA,NA,20,20,19.0952380952381,74.9699999999999,123.48,171.99,220.5,NA,NA,NA,NA,NA,NA,NA,0.983333333333333,12,0.571428571428571,2,1,0.0476190476190476,3,1,1,8,2,1,1,7,2,1,1,6,2,1,90.702947845805,45.3514739229025
"AB_PLD_7_narr_D_C_2.txt",0.7027,4.27437,37,26,24,4.78378378378378,0.933333333333333,0.733333333333333,NA,26,22.8234537058066,16.2423852423852,26.7516082916369,37,48.5372727272727,62.2272727272727,15.7857142857143,22.75,NA,NA,NA,NA,0.7,0.935714285714286,21,0.567567567567568,5,4,0.108108108108108,4,3,2,11,5,2,2,8,5,1,2,6,5,1,321.402483564646,146.09203798393
"AB_PLD_8_arg_D_C_1.txt",0.80556,4.83333,36,29,27,4.47222222222222,0.933333333333333,0.8,NA,29,25.7247899159664,17.7469654528478,36,51.84,72.2057142857143,92.5714285714286,15.1538461538462,NA,NA,NA,NA,NA,0.819047619047619,0.940740740740741,18,0.5,5,3,0.0833333333333333,4,1,4,6,7,1,4,5,6,1,4,5,6,3,200.617283950617,123.456790123457
"AB_PLD_8_arg_D_C_3.txt",0.46667,3.61478,60,28,28,4.51666666666667,0.933333333333333,0.633333333333333,0.5,22.9861051065579,19.1715973292244,14.3487340635207,15.8402662229617,22.1052631578947,31.2155108128262,48.8297872340425,16.725,20.0344827586207,26.1666666666667,39,NA,NA,0.617204301075269,0.933333333333333,34,0.566666666666667,12,5,0.0833333333333333,3,10,2,13,9,7,2,6,3,7,2,5,3,3,427.777777777778,344.444444444444
"AB_PLD_8_narr_D_C_1.txt",0.89474,3.90007,19,17,16,4.15789473684211,1,NA,NA,17,17,17,30.685,50.54,70.395,90.25,NA,NA,NA,NA,NA,NA,NA,0.97,10,0.526315789473684,1,2,0.105263157894737,2,0,1,5,4,0,1,4,4,0,1,4,4,1,221.606648199446,110.803324099723
"AB_PLD_8_narr_D_C_2.txt",0.58974,3.68295,39,23,24,4.02564102564103,0.9,0.666666666666667,NA,23,19.926067768173,14.7462627462627,11.4029484029484,13,17.8640939597315,47.53125,13.047619047619,19.7894736842105,33,NA,NA,NA,0.636666666666667,0.876666666666667,22,0.564102564102564,7,6,0.153846153846154,2,5,2,8,7,3,2,4,6,3,2,4,6,2,355.029585798817,315.581854043393
"AB_PLD_8_narr_D_C_3.txt",0.825,5.21776,40,33,31,4.775,0.975,0.933333333333333,NA,33,26.8269230769231,18.2948717948718,23.1716906946265,64,89.1428571428571,114.285714285714,NA,NA,NA,NA,NA,NA,0.890909090909091,0.987096774193548,25,0.625,6,1,0.025,3,4,2,8,11,4,2,7,8,4,2,5,8,1,150,75
"AC_PLD_1_arg_D_C_1.txt",0.62162,3.78118,37,23,22,4.13513513513514,1,0.633333333333333,NA,23,20.985842985843,15.7288717288717,24.5977653631285,37,37.559620119592,48.8928571428571,19.6428571428571,25.875,33,NA,NA,NA,0.6625,0.971428571428571,18,0.486486486486487,7,4,0.108108108108108,2,3,4,7,4,3,4,5,2,3,4,4,2,2,292.18407596786,204.528853177502
"AC_PLD_1_arg_D_C_2.txt",0.51724,2.78543,29,15,15,4,0.85,NA,NA,15,15,12.1374510546924,10.2589595375723,14.5,23.8943661971831,29,10.3333333333333,12.6428571428571,16.1333333333333,21.8888888888889,NA,NA,NA,0.765,13,0.448275862068966,4,3,0.103448275862069,3,2,2,4,5,2,2,3,2,2,2,2,2,2,689.655172413793,546.967895362664
"AC_PLD_1_arg_D_C_3.txt",0.62857,3.71868,35,22,21,4.14285714285714,0.9,0.666666666666667,NA,22,20.7456073338426,15.7035905271199,17.5,23.3333333333333,36.75,47.1153846153846,11.8181818181818,19.8333333333333,NA,NA,NA,NA,0.633333333333333,0.896153846153846,17,0.485714285714286,6,3,0.0857142857142857,2,2,4,5,6,1,3,4,4,1,2,3,4,2,293.877551020408,228.571428571429
"AC_PLD_1_narr_D_C_1.txt",0.72093,4.72746,43,31,30,4.97674418604651,0.95,0.8,NA,30.4651162790698,24.1242076131469,16.83814946634,19.1528384279476,32.0081799591002,60.0925,77.0416666666667,18.7666666666667,39,NA,NA,NA,NA,0.759523809523809,0.908823529411765,24,0.558139534883721,3,5,0.116279069767442,2,2,1,12,9,2,1,10,8,1,1,8,8,1,248.783126014062,183.88318009735
"AC_PLD_1_narr_D_C_2.txt",0.6,6.29285,110,66,61,4.6,0.945454545454545,0.811111111111111,0.7,31.0026693193382,24.0400333483183,16.5167666790678,20.9719626168224,46.8958742632613,82.9596853490659,137.5,20.2258064516129,48.6091954022989,112,NA,0.614545454545455,0.692642140468227,0.785185185185185,0.933663366336634,57,0.518181818181818,9,17,0.154545454545455,3,9,0,30,18,6,0,22,16,6,0,14,16,2,386.776859504132,257.851239669421
"AC_PLD_1_narr_D_C_3.txt",0.74324,6.39362,74,55,50,4.77027027027027,0.957142857142857,0.883333333333333,0.8,34.7018835644778,26.7349082813068,18.0958659252328,37,80.698947368421,112.402105263158,144.105263157895,35.4814814814815,NA,NA,NA,NA,0.744615384615385,0.871851851851852,0.967692307692308,41,0.554054054054054,9,7,0.0945945945945946,6,5,4,18,14,5,4,14,13,5,3,10,13,2,222.790357925493,98.6121256391527
"AC_PLD_2_arg_D_C_1.txt",0.67647,3.94447,34,23,22,4.11764705882353,0.966666666666667,0.733333333333333,NA,23,21.6492312834225,15.829991087344,34,34,40.9854545454546,52.5454545454546,16.5,24.1,NA,NA,NA,NA,0.673333333333333,0.944,15,0.441176470588235,3,6,0.176470588235294,3,0,3,5,7,0,3,5,4,0,3,4,4,3,276.81660899654,207.612456747405
"AC_PLD_2_arg_D_C_2.txt",0.87879,5.04825,33,29,28,4.78787878787879,1,0.866666666666667,NA,29,27.4204545454545,18.4097018572825,46.2825,76.23,106.1775,136.125,NA,NA,NA,NA,NA,NA,0.866666666666667,0.991666666666667,16,0.484848484848485,4,5,0.151515151515152,2,1,3,6,6,1,3,6,5,1,3,5,5,2,128.558310376492,91.8273645546373
"AC_PLD_2_arg_D_C_3.txt",0.75862,5.77748,58,44,43,4.87931034482759,0.92,0.8,0.76,33.9231149975252,26.319439861409,17.9483505000747,25.5801886792453,45.0248565965583,54.1742548212947,120.142857142857,28.7142857142857,NA,NA,NA,NA,NA,0.850574712643678,0.973469387755102,31,0.53448275862069,9,6,0.103448275862069,5,3,6,12,10,3,4,12,7,3,3,11,7,4,166.468489892985,95.1248513674197
"AC_PLD_2_narr_D_C_1.txt",0.88462,4.51067,26,23,23,4.61538461538461,0.95,NA,NA,23,23,18.1,38.3066666666667,63.0933333333333,87.88,112.666666666667,NA,NA,NA,NA,NA,NA,NA,0.923529411764706,17,0.653846153846154,5,3,0.115384615384615,4,3,2,6,6,3,2,5,6,3,1,3,6,1,295.85798816568,118.343195266272
"AC_PLD_2_narr_D_C_2.txt",0.75,6.18466,68,51,47,4.51470588235294,0.966666666666667,0.833333333333333,0.82,34.1329266102642,26.3261977404729,17.8898447908544,29.4423592493298,60.4444444444444,106.08,136,25.475,NA,NA,NA,NA,0.742307692307692,0.811111111111111,0.957627118644068,33,0.485294117647059,8,6,0.0882352941176471,3,6,2,13,12,4,2,12,11,3,2,11,11,3,246.539792387543,116.782006920415
"AC_PLD_2_narr_D_C_3.txt",0.81081,4.93197,37,30,30,5.2972972972973,0.966666666666667,0.8,NA,30,25.7359376182906,17.5220935220935,27.625,54.76,76.2728571428572,97.7857142857143,28.4285714285714,NA,NA,NA,NA,NA,0.829166666666667,0.932142857142857,24,0.648648648648649,2,0,0,6,2,0,14,8,2,0,11,8,2,0,9,7,0,248.356464572681,116.873630387144
"AC_PLD_3_arg_D_C_1.txt",0.86364,4.05081,22,19,19,4.31818181818182,1,NA,NA,19,19,17.5324675324675,24.4154302670623,45.1733333333333,62.92,80.6666666666667,NA,NA,NA,NA,NA,NA,NA,0.923076923076923,11,0.5,4,4,0.181818181818182,3,2,2,5,2,2,2,5,2,2,2,5,2,2,123.96694214876,82.6446280991736
"AC_PLD_3_narr_D_C_1.txt",0.86364,4.05081,22,19,19,4.63636363636364,0.9,NA,NA,19,19,17.5324675324675,24.4154302670623,45.1733333333333,62.92,80.6666666666667,NA,NA,NA,NA,NA,NA,NA,0.923076923076923,13,0.590909090909091,2,4,0.181818181818182,1,2,0,3,8,2,0,3,6,2,0,3,6,4,123.96694214876,123.96694214876
"AC_PLD_4_arg_D_C_1.txt",0.73684,4.5422,38,28,26,4.5,0.9,0.8,NA,28,23.9996443812233,16.8918918918919,19.9403938265035,31.0197281893906,56.316,72.2,27.6,10,NA,NA,NA,NA,0.796296296296296,0.937931034482759,20,0.526315789473684,4,4,0.105263157894737,3,1,3,9,7,1,2,9,6,1,2,9,6,2,249.307479224377,110.803324099723
"AC_PLD_4_arg_D_C_2.txt",0.71429,4.22577,35,25,25,4.57142857142857,0.933333333333333,0.733333333333333,NA,25,22.9865355233002,16.4529220779221,19.6616837136113,29.9127906976744,47.775,61.25,21.3333333333333,NA,NA,NA,NA,NA,0.75,0.923076923076923,18,0.514285714285714,5,6,0.171428571428571,3,3,2,6,7,2,1,6,6,2,1,5,6,3,228.571428571429,195.918367346939
"AC_PLD_4_arg_D_C_3.txt",0.66129,5.20701,62,41,37,4.16129032258065,0.916666666666667,0.733333333333333,0.68,30.9298133426632,24.3838968426902,16.9587773269117,20.7344262295082,34.72,71.3885714285714,91.5238095238095,20.7352941176471,45.2,NA,NA,NA,NA,0.776767676767677,0.930188679245283,27,0.435483870967742,6,11,0.17741935483871,3,3,3,11,10,3,3,9,8,3,3,7,8,5,306.971904266389,166.493236212279
"AC_PLD_4_narr_D_C_1.txt",0.44578,4.06128,83,37,31,4.43373493975904,0.875,0.666666666666667,0.56,23.7875674170392,19.4172031969406,14.2625421961182,12.2647175029633,20.75,34.193661971831,61.4814814814815,14.2881355932203,21.3513513513514,45.4772727272727,80.1111111111111,NA,0.529554655870445,0.667901234567901,0.87027027027027,47,0.566265060240964,7,11,0.132530120481928,5,2,5,26,14,2,2,10,13,2,2,6,13,1,1001.59674843954,412.251415299753
"AC_PLD_4_narr_D_C_2.txt",0.38235,3.15296,68,26,25,4.44117647058824,0.85,0.533333333333333,0.44,19.9890433649248,16.8429081573624,12.9150739884992,13.6,20.3908969210174,26.7123928293063,34.7906976744186,12.8918918918919,16.2291666666667,21.6521739130435,33.7692307692308,NA,0.357692307692308,0.518803418803419,0.866101694915254,34,0.5,7,6,0.0882352941176471,2,7,0,13,14,3,0,4,10,3,0,4,9,1,562.283737024221,523.356401384083
"AC_PLD_4_narr_D_C_3.txt",0.69048,4.4748,42,29,27,4.64285714285714,0.825,0.733333333333333,NA,29,22.9043141326517,15.9942592015763,14,30.9473684210526,52.92,67.8461538461538,13.875,21.2857142857143,NA,NA,NA,NA,0.71025641025641,0.863636363636364,21,0.5,1,7,0.166666666666667,3,1,0,12,8,1,0,9,8,1,0,7,7,1,430.839002267574,317.460317460317
"AC_PLD_5_arg_D_C_1.txt",0.68182,3.19801,22,15,15,4.09090909090909,0.95,NA,NA,15,15,14.2424242424242,22,22,26.9657142857143,34.5714285714286,12.5,14.3333333333333,NA,NA,NA,NA,NA,0.846153846153846,11,0.5,4,4,0.181818181818182,1,2,2,5,2,2,2,4,1,2,2,3,1,2,330.578512396694,247.933884297521
"AC_PLD_5_narr_D_C_1.txt",0.73333,4.01663,30,22,22,4.6,0.966666666666667,0.733333333333333,NA,22,22,16.1417624521073,25.0819672131148,30.7317073170732,43.875,56.25,12.6,21,NA,NA,NA,NA,NA,0.890476190476191,16,0.533333333333333,1,4,0.133333333333333,2,1,0,9,6,1,0,7,6,1,0,6,6,1,288.888888888889,244.444444444444
"AC_PLD_6_narr_D_C_1.txt",0.57143,3.70328,42,24,22,4.21428571428571,0.925,0.633333333333333,NA,24,20.4599861520593,15.2903153756812,21,32.777027027027,42,49,15.3529411764706,22.8461538461538,28.2857142857143,NA,NA,NA,0.651282051282051,0.936363636363636,25,0.595238095238095,5,4,0.0952380952380952,3,4,1,15,5,2,1,8,4,1,1,5,4,2,419.501133786848,226.757369614512
"AC_PLD_6_narr_D_C_2.txt",0.70732,4.52904,41,29,29,4.97560975609756,0.95,0.833333333333333,NA,29,23.2463804280236,16.3058668424522,24.6074230537115,35.6891191709845,54.6325,70.0416666666667,22.2962962962963,38,NA,NA,NA,NA,0.788888888888889,0.9625,24,0.585365853658537,5,4,0.0975609756097561,3,4,1,12,7,4,1,7,7,3,1,6,7,2,297.441998810232,190.362879238548
"AC_PLD_7_arg_D_C_1.txt",0.86667,3.35659,15,13,13,4.33333333333333,1,NA,NA,13,13,13,16.8131868131868,31.5,43.875,56.25,NA,NA,NA,NA,NA,NA,NA,0.883333333333333,7,0.466666666666667,3,3,0.2,1,0,3,3,1,0,3,3,1,0,3,3,1,2,177.777777777778,177.777777777778
"AC_PLD_7_arg_D_C_3.txt",0.875,3.5,16,14,14,5.125,0.8,NA,NA,14,14,14,18.4406779661017,35.84,49.92,64,10,NA,NA,NA,NA,NA,NA,0.885714285714286,10,0.625,3,0,0,4,0,3,5,2,0,3,5,2,0,3,5,2,0,234.375,234.375
"AC_PLD_7_narr_D_C_1.txt",0.58824,3.42997,34,20,19,3.64705882352941,0.866666666666667,0.6,NA,20,18.7588569518717,13.8618178943132,13.0131332082552,18.059620596206,30.7181467181467,41.2857142857143,12.8095238095238,16.6315789473684,30.5,NA,NA,NA,0.613333333333333,0.864,15,0.441176470588235,5,5,0.147058823529412,1,5,0,6,4,3,0,4,4,3,0,4,4,1,536.332179930796,415.22491349481
"AC_PLD_7_narr_D_C_2.txt",0.625,3.06186,24,15,15,4.79166666666667,0.75,NA,NA,15,15,13.285808394504,12,16.8994082840237,24.4705882352941,32,11.75,10,NA,NA,NA,NA,NA,0.826666666666667,15,0.625,2,3,0.125,1,1,1,9,4,1,1,6,4,1,1,5,4,1,486.111111111111,381.944444444444
"AC_PLD_7_narr_D_C_3.txt",0.7619,3.49149,21,16,16,4.85714285714286,0.85,NA,NA,16,16,15.3333333333333,16.8661417322835,22.6985294117647,34.398,44.1,13.5,NA,NA,NA,NA,NA,NA,0.85,14,0.666666666666667,3,1,0.0476190476190476,3,2,1,8,3,2,1,6,3,2,1,5,3,1,453.514739229025,226.757369614512
"AC_PLD_8_arg_D_C_1.txt",0.71875,4.06586,32,23,22,4.34375,0.866666666666667,0.7,NA,23,22.375,15.4379469251549,16,21.3333333333333,44.3733333333333,56.8888888888889,13,16.7,NA,NA,NA,NA,0.7,0.826086956521739,16,0.5,3,6,0.1875,2,0,3,8,5,0,3,6,5,0,2,5,5,2,410.15625,292.96875
"AC_PLD_8_arg_D_C_3.txt",0.9,4.02492,20,18,18,4.8,0.95,NA,NA,18,18,18,34,56,78,100,NA,NA,NA,NA,NA,NA,NA,0.909090909090909,11,0.55,5,3,0.15,2,0,5,3,3,0,5,3,3,0,4,3,3,2,150,100
"AC_PLD_8_narr_D_C_1.txt",0.92308,3.3282,13,12,12,4.76923076923077,0.9,NA,NA,12,12,12,28.73,47.32,65.91,84.5000000000001,NA,NA,NA,NA,NA,NA,NA,0.9,8,0.615384615384615,2,0,0,3,0,2,4,2,0,2,4,2,0,2,4,2,0,118.343195266272,118.343195266272
