"Text","meanRating","nRatings","Class","ControlGroup","Learner","TextType","Language","Time"
"GermanTexts/T/O_PLD_16_arg_D_C_2.txt",6.30769230769231,13,"O",FALSE,"16","arg","D","2"
"GermanTexts/T/O_PLD_19_narr_D_C_3.txt",6.46153846153846,13,"O",FALSE,"19","narr","D","3"
"GermanTexts/T/O_PLD_6_narr_D_C_3.txt",6.38461538461539,13,"O",FALSE,"6","narr","D","3"
"GermanTexts/T/O_PLD_8_arg_D_C_3.txt",4.69230769230769,13,"O",FALSE,"8","arg","D","3"
"GermanTexts/T/S_CD_14_arg_D_C_1.txt",5.15384615384615,13,"S",TRUE,"14","arg","D","1"
"GermanTexts/T/S_CD_14_arg_D_C_3.txt",5.61538461538461,13,"S",TRUE,"14","arg","D","3"
"GermanTexts/T/S_CD_3_narr_D_C_3.txt",4.76923076923077,13,"S",TRUE,"3","narr","D","3"
"GermanTexts/T/U_CD_14_narr_D_C_2.txt",4,13,"U",TRUE,"14","narr","D","2"
"GermanTexts/T/U_CD_1_arg_D_C_1.txt",4,13,"U",TRUE,"1","arg","D","1"
"GermanTexts/T/U_CD_2_narr_D_C_3.txt",5.07692307692308,13,"U",TRUE,"2","narr","D","3"
"GermanTexts/T/U_CD_4_narr_D_C_2.txt",4.46153846153846,13,"U",TRUE,"4","narr","D","2"
"GermanTexts/T/U_CD_6_arg_D_C_1.txt",3.53846153846154,13,"U",TRUE,"6","arg","D","1"
"GermanTexts/T/U_CD_6_narr_D_C_1.txt",4.38461538461539,13,"U",TRUE,"6","narr","D","1"
"GermanTexts/T/V_CD_13_narr_D_C_1.txt",5.23076923076923,13,"V",TRUE,"13","narr","D","1"
"GermanTexts/T/V_CD_19_arg_D_C_3.txt",8.15384615384615,13,"V",TRUE,"19","arg","D","3"
"GermanTexts/T/V_CD_28_narr_D_C_3.txt",6.07692307692308,13,"V",TRUE,"28","narr","D","3"
"GermanTexts/T/V_CD_29_arg_D_C_3.txt",3.92307692307692,13,"V",TRUE,"29","arg","D","3"
"GermanTexts/T/V_CD_5_arg_D_C_2.txt",5.92307692307692,13,"V",TRUE,"5","arg","D","2"
"GermanTexts/T/V_CD_7_arg_D_C_1.txt",6,13,"V",TRUE,"7","arg","D","1"
